MSTO1	1.427013346937462
CLCN7	1.427013346937462
PYCARD	1.427013346937462
SMOX	1.427013346937462
RIN2	1.427013346937462
PDLIM5	1.427013346937462
SLCO1B1	1.427013346937462
AMT	1.427013346937462
ALYREF	1.427013346937462
ARG2	1.427013346937462
TIMP1	1.427013346937462
ECI1	1.427013346937462
RRM2	1.427013346937462
ATP5S	1.427013346937462
RAB3D	1.427013346937462
ATP12A	1.427013346937462
SEPSECS	1.427013346937462
MCAM	1.427013346937462
DPEP1	1.427013346937462
RTEL1	1.427013346937462
IGF2	1.427013346937462
HCLS1	1.427013346937462
MAEA	1.427013346937462
MAMLD1	1.427013346937462
MARCH8	1.427013346937462
UBN1	1.427013346937462
CNTN3	1.427013346937462
PAX5	1.427013346937462
XYLT2	1.427013346937462
STUB1	1.427013346937462
SLC6A6	1.427013346937462
CD177	1.427013346937462
ABCC8	1.427013346937462
WAPL	1.427013346937462
BCHE	1.427013346937462
TNFAIP3	1.427013346937462
NFKB1	1.427013346937462
CCL2	1.427013346937462
SNRPN	1.427013346937462
NAMPT	1.427013346937462
HLCS	1.427013346937462
GPI	1.427013346937462
CHEK2	1.427013346937462
GFI1	1.427013346937462
PRB4	1.427013346937462
TP53INP2	1.427013346937462
EMC3	1.427013346937462
SMARCB1	1.427013346937462
ADAM11	1.427013346937462
SERINC3	1.427013346937462
MRI1	1.427013346937462
PPOX	1.427013346937462
GGT2	1.427013346937462
KLK4	1.427013346937462
ABL1	1.427013346937462
CD163	1.427013346937462
CADM1	1.427013346937462
ARSA	1.427013346937462
MFN2	1.427013346937462
SCLY	1.427013346937462
CTNS	1.427013346937462
SLC6A3	1.427013346937462
PKD1	1.427013346937462
B4GALT1	1.427013346937462
PMM2	1.427013346937462
MMP9	1.427013346937462
TNFSF13	1.427013346937462
ITGA2	1.427013346937462
CEBPA	1.427013346937462
CP	1.427013346937462
S100B	1.427013346937462
TNFSF13B	1.427013346937462
F2R	1.427013346937462
NR1D2	1.427013346937462
VWF	1.427013346937462
ENO2	1.427013346937462
WNT2	1.427013346937462
IL18	1.427013346937462
NR4A3	1.427013346937462
POGLUT1	1.427013346937462
COX8A	1.4270133469374615
EFS	1.4270133469374615
PPRC1	1.2046209256010136
IGF1	1.186005247433667
SRMS	1.163978941103668
LSAMP	1.163978941103668
DNTT	1.1422838700043487
FAM126A	1.1274530650785537
CAP1	1.1050852520500993
CD4	1.0644432675527535
DPP4	1.0644432675527535
CFD	1.0644432675527535
ATAT1	1.0644432675527535
IGH	1.011975847658618
ACR	1.0119758476586178
SAMHD1	1.0119758476586178
MRS2	1.0119758476586178
PI3	1.0119758476586178
C11orf96	1.0119758476586178
IL2	1.0119758476586178
LYAR	1.0119758476586178
NBAS	1.0119758476586178
PLEKHM1	1.0119758476586178
RFC1	1.0119758476586178
SLC45A2	1.0119758476586178
THOP1	1.0119758476586178
EXT1	1.0119758476586178
TNFSF11	1.0119758476586178
TNFRSF11B	1.0119758476586178
SPTA1	0.94158651976722
AVPR2	0.94158651976722
CRP	0.9124401741077034
DKK1	0.9124401741077034
NOVA2	0.8864449655747589
THBD	0.8443986010727282
CYP27A1	0.8420508462163059
SLC25A3	0.8420508462163059
ANK1	0.8420508462163059
CD40	0.8420508462163059
TDO2	0.8420508462163059
MMD	0.8420508462163059
SALL1	0.8420508462163059
STAT5A	0.8420508462163059
PRSS3P2	0.8420508462163059
DDR1	0.8420508462163059
EPO	0.8420508462163059
DEFA1	0.8420508462163059
IKBKG	0.8420508462163059
DNMT1	0.8420508462163059
ITGA2B	0.8420508462163059
RENBP	0.8420508462163059
NDP	0.8420508462163059
NCAM1	0.8420508462163059
REST	0.8420508462163059
FXYD5	0.8420508462163059
WDTC1	0.8420508462163059
HLA-DRB1	0.8420508462163059
LIPG	0.8420508462163059
TFPI	0.8420508462163059
CXCR4	0.8420508462163059
PTPRC	0.8420508462163059
HDAC3	0.8420508462163059
KRIT1	0.8420508462163059
TF	0.8420508462163059
KITLG	0.8420508462163055
IFNA1	0.8420508462163054
POMC	0.8420508462163054
PAH	0.8243488444828466
DMD	0.802522482029668
BCR	0.7989821243244198
SLC25A5	0.7854673178499382
SLC17A5	0.7749366503577685
PMCH	0.7312704154977685
FAM49B	0.6900477527712556
SPTB	0.6900477527712553
MAP3K20	0.6900477527712553
FANCC	0.6900477527712553
NOL3	0.6900477527712553
KLK3	0.6900477527712553
POMT1	0.6900477527712553
ACD	0.6900477527712553
LIPC	0.6900477527712553
FUT2	0.6900477527712553
RASA1	0.6900477527712553
SPN	0.6900477527712553
GUSB	0.6900477527712553
GCLC	0.6900477527712553
CSH1	0.6900477527712553
IDUA	0.6731739342068594
UGT1A1	0.6614786005744846
C4A	0.6494057682739097
PPHLN1	0.6494057682739097
TRAPPC9	0.6494057682739097
CD34	0.6494057682739097
PTRH2	0.6385174521311737
ATM	0.6196584248798578
TLX1NB	0.6196584248798578
SLPI	0.6196584248798578
CTSG	0.6196584248798578
GSTM1	0.6196584248798578
OPN1SW	0.6196584248798578
C3	0.6196584248798578
ASRGL1	0.6196584248798578
MCF2L	0.6196584248798578
VEGFA	0.6196584248798578
TBCEL	0.5924369561448336
GATM	0.5845546239239416
MDFIC	0.5790164403825117
SLC7A7	0.5790164403825117
TNFAIP1	0.5690323518098899
ELANE	0.5525442290213206
SBDS	0.5525442290213206
GDF15	0.5339285508539736
AQP1	0.5339285508539736
CD44	0.4728170365505867
CASP1	0.42701334693746185
IL17A	0.42701334693746185
SLITRK1	0.42701334693746185
WHRN	0.42701334693746185
MSLN	0.42701334693746185
JAK3	0.42701334693746185
MIR7-3HG	0.42701334693746185
BBS9	0.42701334693746185
ENTPD1	0.42701334693746185
NR3C2	0.42701334693746185
SERPINF2	0.42701334693746185
VCL	0.42701334693746185
GFM1	0.42701334693746185
KRT1	0.42701334693746185
NAAA	0.42701334693746185
TGM1	0.42701334693746185
GRIN2A	0.42701334693746185
KCNQ1	0.42701334693746185
FGFR3	0.42701334693746185
ELN	0.42701334693746185
TET2	0.42701334693746185
CREM	0.42701334693746185
BLM	0.42701334693746185
DECR1	0.42701334693746185
MCAT	0.42701334693746185
MIOS	0.42701334693746185
MAP6	0.42701334693746185
SLC7A4	0.42701334693746185
AFM	0.42701334693746185
TBX1	0.42701334693746185
GLUL	0.42701334693746185
CCL21	0.42701334693746185
CPB1	0.42701334693746185
ST14	0.42701334693746185
B3GAT1	0.42701334693746185
SST	0.42701334693746185
AADAC	0.42701334693746185
ARSD	0.42701334693746185
TNFRSF8	0.42701334693746185
C6orf48	0.42701334693746185
ABR	0.42701334693746185
PANK2	0.42701334693746185
MT1E	0.42701334693746185
ADSL	0.42701334693746185
TNC	0.42701334693746185
TRIM26	0.42701334693746185
TNNC1	0.42701334693746185
CIC	0.42701334693746185
SPARC	0.42701334693746185
LAMC2	0.42701334693746185
HSD11B1	0.42701334693746185
IFNL3	0.42701334693746185
GSTT1	0.42701334693746185
GSTP1	0.42701334693746185
RUNX1	0.42701334693746185
OXSM	0.42701334693746185
SERPINA1	0.42701334693746185
ADAMTS13	0.42701334693746185
TP63	0.42701334693746185
CMPK1	0.42701334693746185
APCDD1	0.42701334693746185
TFF2	0.42701334693746185
MCC	0.42701334693746185
SIK1	0.42701334693746185
GGT1	0.42701334693746185
KEL	0.42701334693746185
TH	0.42701334693746185
SGPL1	0.42701334693746185
TNMD	0.42701334693746185
OSTF1	0.42701334693746185
BAG6	0.42701334693746185
PTPN6	0.42701334693746185
PPP1R3A	0.42701334693746185
KRT4	0.42701334693746185
CEL	0.42701334693746185
AP5Z1	0.42701334693746185
ATP2B4	0.42701334693746185
GLS	0.42701334693746185
RNF34	0.42701334693746185
KRT8	0.42701334693746185
LTA	0.42701334693746185
MTX1	0.42701334693746185
ELP1	0.42701334693746185
CXCL12	0.42701334693746185
NOS2	0.42701334693746185
BCAR1	0.42701334693746185
ZHX2	0.42701334693746185
CDAN1	0.42701334693746185
PKLR	0.42701334693746185
CRAT	0.42701334693746185
SLTM	0.42701334693746185
KIR3DL1	0.42701334693746185
KIT	0.42701334693746185
CALR	0.42701334693746185
MOCOS	0.42701334693746185
PSEN1	0.42701334693746185
LCN2	0.42701334693746185
COMP	0.42701334693746185
KY	0.42701334693746185
CD5L	0.42701334693746185
FLT1	0.42701334693746185
SERPINB3	0.42701334693746185
MGP	0.42701334693746185
HLA-A	0.42701334693746185
SQSTM1	0.42701334693746185
S100A6	0.42701334693746185
PHEX	0.42701334693746185
AKT1	0.42701334693746185
PIK3CA	0.42701334693746185
CPB2	0.42701334693746185
ABCB1	0.42701334693746185
IAPP	0.42701334693746185
CTLA4	0.42701334693746185
TFRC	0.42701334693746185
RAI1	0.42701334693746185
SLC26A5	0.42701334693746157
ADK	0.42701334693746157
LIAS	0.42701334693746157
PRB1	0.42701334693746157
PTGFR	0.42701334693746157
PNP	0.42701334693746157
CD1E	0.42701334693746157
ERFE	0.42701334693746157
KIDINS220	0.42701334693746157
CYREN	0.4090914389401996
PSMB6	0.39306601501412397
CHM	0.3490108349361886
A4GALT	0.3490108349361886
WWOX	0.3274776733865472
ATP7A	0.3274776733865472
BRD2	0.3115361295175258
RAPGEF5	0.3115361295175258
RNF31	0.28950982318752666
LIPH	0.28950982318752666
F2	0.28950982318752666
RANGAP1	0.28950982318752666
GSR	0.28950982318752666
PLOD1	0.27501025349241165
CD8A	0.25708834549514964
STS	0.25708834549514964
F11R	0.25708834549514964
GH1	0.25708834549514936
ABO	0.24258877580003427
ST6GALNAC4	0.22265484843127523
NPPA	0.21401962360326335
PMEL	0.2046209256010137
NLRP1	0.2046209256010137
GRK1	0.2046209256010137
JAK2	0.2046209256010137
RPSA	0.17908583349387652
MID1	0.1732567546916788
ST3GAL1	0.1709377993447252
CSF3	0.16397894110366806
NEK9	0.16397894110366806
BTN1A1	0.14690542774472648
PSMB7	0.13155746341129057
B3GALNT1	0.11433756528829558
PPIB	0.10766379615187599
TAF1	0.10508525205009955
FCGRT	0.10508525205009926
SOX6	0.10508525205009926
CD19	0.10508525205009926
alpha-1	0.10508525205009926
IFNG	0.10508525205009926
FLVCR1	0.10508525205009926
UBE4B	0.10508525205009926
CEACAM5	0.10508525205009926
PENK	0.10508525205009926
NOS3	0.10508525205009926
ATP7B	0.10508525205009926
THPO	0.10508525205009926
ALG3	0.10419221887959178
MAP3K14	0.06444326755275355
ROS1	0.05777953727174259
DMPK	0.034695924158701624
HFE	0.028463970447186886
PGR	0.022623091858126398
KRT87P	0.011975847658617778
PLXNA2	0.011975847658617778
CD55	0.011975847658617778
ELAVL1	0.011975847658617778
IL10	0.011975847658617778
PRPH2	0.011975847658617778
GSTK1	0.011975847658617778
proline dehydrogenase 1	-0.001829951866412699
TBXT	-0.004325964670482614
HP	-0.013559244448519673
FLNA	-0.013559244448519673
RHCE	-0.013559244448519673
FUT1	-0.021576712052408433
MTR	-0.02364806207210369
DST	-0.032418271699835584
RASGRP1	-0.04189102432011793
SLC25A1	-0.0424719363637585
AHSP	-0.046917841394950706
ATP6V0A2	-0.05841348023278017
IL6	-0.05841348023278017
ACCS	-0.07548699359172159
CD74	-0.07917204039957738
ERMAP	-0.11355503442524098
SCT	-0.12757550474017576
CDSN	-0.1402075713964273
HSD3B1	-0.1527125054175474
STAT3	-0.15794915378369423
EPCAM	-0.15794915378369423
DNAH8	-0.15794915378369423
PSME3	-0.15794915378369423
TAC4	-0.15794915378369423
FBN2	-0.15794915378369423
GIF	-0.15794915378369423
SIGLEC1	-0.15794915378369423
CYGB	-0.15794915378369423
HPSE	-0.15794915378369423
NFASC	-0.15794915378369423
MUC1	-0.15794915378369423
CD59	-0.15794915378369423
NISCH	-0.15794915378369423
HDAC1	-0.15794915378369423
PTBP1	-0.15794915378369423
HAMP	-0.15794915378369423
CRH	-0.15794915378369423
BMP2	-0.15794915378369423
SNAI1	-0.15794915378369423
SRL	-0.15794915378369423
FOXC2	-0.15794915378369423
SLC22A18	-0.15794915378369423
AOX1	-0.15794915378369423
SLCO2A1	-0.15794915378369423
IGLL1	-0.15794915378369423
NFE2	-0.15794915378369423
SLC10A4	-0.15794915378369423
NPTXR	-0.15794915378369423
ATP8A2	-0.15794915378369423
SLC7A5	-0.15794915378369423
PPY	-0.15794915378369423
SDSL	-0.15794915378369423
BMP6	-0.15794915378369423
CAD	-0.15794915378369423
KDM1A	-0.15794915378369423
ZFP36	-0.15794915378369423
IFI6	-0.15794915378369423
HMOX1	-0.15794915378369423
ACE	-0.15794915378369423
RNPC3	-0.15794915378369423
NFE2L2	-0.15794915378369423
ERG	-0.15794915378369423
FAS	-0.15794915378369423
CYP27B1	-0.15794915378369442
HR	-0.15794915378369442
ID1	-0.15794915378369442
CNR1	-0.1579491537836946
RB1	-0.1579491537836946
CTSC	-0.1579491537836946
ASAH1	-0.1579491537836946
DIO3	-0.1579491537836946
SSB	-0.18864595100661086
TEAD1	-0.1896580135110326
PAFAH1B1	-0.1974775179703321
PCYT1A	-0.21934969844783778
FLT3LG	-0.2250633496422315
SCD	-0.23172707992324212
SOD1	-0.27342637120363034
ESR1	-0.27342637120363034
ELF2	-0.27342637120363034
CS	-0.27342637120363056
SARDH	-0.30995224722874476
G6PD	-0.3304163497884601
FDFT1	-0.36025732907681
TSPAN31	-0.36945325897740616
AMACR	-0.38034157512014233
DLL1	-0.38034157512014233
DBT	-0.38034157512014233
DOLK	-0.38034157512014233
PLEKHG5	-0.38034157512014233
LINC01672	-0.38034157512014233
PEX7	-0.38034157512014233
PTPN11	-0.38034157512014233
ELP4	-0.38034157512014233
F11	-0.38034157512014233
PROC	-0.3803415751201425
NDUFB6	-0.3931656154777258
HBB	-0.4074005873445633
SCN5A	-0.4209835596174883
KLF1	-0.4271357865990838
QPCT	-0.44745577097867945
NTS	-0.44745577097867945
CFTR	-0.44745577097867945
SNCG	-0.44745577097867945
GEN1	-0.44745577097867945
SCN2A	-0.47987724867105674
GBGT1	-0.47987724867105674
DCX	-0.49898607161876124
GATA1	-0.49898607161876124
EPX	-0.49898607161876124
CD200	-0.49898607161876124
SLC4A1	-0.511586108398395
SPINT2	-0.5729866530625382
FUT3	-0.5729866530625382
CDA	-0.5729866530625382
SH3PXD2A	-0.5729866530625382
CEBPZ	-0.5729866530625382
CNR2	-0.5729866530625382
STATH	-0.5729866530625382
IL3	-0.5729866530625382
GNE	-0.5729866530625382
SLC40A1	-0.5729866530625382
PSMA7	-0.5729866530625382
GDI1	-0.5729866530625382
CHMP2B	-0.5729866530625382
GGCT	-0.5729866530625382
PAPOLA	-0.5729866530625382
FBRS	-0.5729866530625382
PAEP	-0.5729866530625382
ABCB6	-0.5729866530625382
SMG1	-0.5729866530625382
MMP12	-0.5729866530625382
CYP1A2	-0.5729866530625382
CLEC3B	-0.5729866530625384
BLOC1S6	-0.5729866530625384
HBA2	-0.6086105627932599
PSMB5	-0.6148068287571654
TG	-0.6604494943128777
C4B	-0.6604494943128777
RGN	-0.6884638704824743
PPP1R3B	-0.6884638704824743
FXN	-0.6884638704824743
AGA	-0.6884638704824743
UCK2	-0.6897537186156781
BCL11A	-0.7359252241887438
TCN1	-0.7429116545048505
GNL3	-0.7429116545048505
MIPEP	-0.7429116545048505
AKR1B1	-0.7429116545048505
MYB	-0.7429116545048505
MECP2	-0.7429116545048505
UBE3A	-0.7953790743989863
PGD	-0.8293264063223238
HBA1	-0.8530945722552735
MRLN	-0.8949147479499007
MGAM	-0.8949147479499007
ARTN	-0.8949147479499007
NPPB	-0.8949147479499007
FUT4	-0.8949147479499007
NPRL3	-0.8949147479499007
CACNA1C	-0.8949147479499007
MTHFR	-0.8949147479499007
TNF	-0.8949147479499007
HBG2	-0.9514982763162679
CASP4	-0.975085096633884
COX5A	-0.9880241523413822
MITF	-1.0059460603386445
HBG1	-1.0324182716998356
TMPRSS6	-1.0324182716998356
FUZ	-1.1579491537836941
RPS19	-1.1579491537836941
CR1	-1.1579491537836941
SLC25A37	-1.1579491537836941
SPANXB1	-1.1579491537836941
AMH	-1.1579491537836941
MFSD11	-1.1579491537836941
DLC1	-1.1579491537836941
EVA1C	-1.205254868562051
NHS	-1.2085752268536625
MB	-1.2359516657849676
PSMD4	-1.3803415751201422
CYTIP	-1.3803415751201422
UTS2R	-1.3803415751201422
NME1	-1.3803415751201422
GC	-1.4798772486710567
BRAF	-1.572986653062538
XK	-1.7429116545048506
CA9	-1.7429116545048506
AHSA1	-1.7429116545048506
HTT	-1.7429116545048506
KCNN4	-1.7429116545048506
HFM1	-1.8949147479499007
CFH	-2.1173071692863488
ATF7IP	-2.157949153783694
RNF130	-2.157949153783694
TERT	-2.572986653062538
TP53	-2.8209141665061237
RLN3	-2.8583888719247867
IDH1	-2.9653040758412983
ATRX	-3.2332372810879315
